strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,2,WT,ASD275,836,3.6882412751196263,0.8689160000001266,0.2381489210421342,6.885758025387856,0.19050000000061118,53.26745399999891,session,98
Shank3B,male,Deterministic,2,WT,ASD292,838,1.740686260143188,0.7405004999999392,0.11018602735657632,3.1896904243884054,0.2620010000000548,41.75149999999985,session,98
Shank3B,male,Deterministic,2,WT,ASD293,971,1.812360452111213,0.8400000000001455,0.11796921858009617,3.676023826495002,0.3564999999999827,50.902000000000044,session,98
Shank3B,male,Deterministic,1,Het,ASD012,902,1.6066424611973749,1.1342500000000655,0.04433563088964586,1.3315459609331544,0.4205000000001746,9.127000000000407,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD013,932,1.0966753894849843,0.7530000000006112,0.03520202573552138,1.0746712046036107,0.3664999999982683,9.251498999999967,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD105,429,2.3801607738926687,1.9306650000016816,0.07697704186982084,1.594372752616864,0.4786659999999756,9.155325000000175,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD128,758,1.156358125329795,0.8375004999995781,0.03765961044451968,1.0368368551490612,0.35050000000046566,9.085998999999902,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD138,743,1.6520961695823693,1.0719990000070538,0.0557027665199559,1.518347477060735,0.1633329999895068,9.242656999995233,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD141,810,2.7246036358024868,1.9567490000081307,0.07511317613243446,2.137758469811012,0.45949999999720603,9.290499999995518,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD235,993,1.7591483625377597,1.2903279999995902,0.04524613787802969,1.4257918859102567,0.42817099999956554,9.16063000000031,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD236,755,1.166122158940396,0.7174969999996392,0.045818003845841164,1.2589533568386189,0.3196649999999863,9.217129999999997,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD247,962,1.256787941787956,0.6914999999999623,0.04321148290265562,1.3402527481672761,0.3220000000001164,9.23700000000099,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD260,825,1.9928707442424198,1.3459980000006908,0.057699800263878956,1.6573005865429218,0.39266700000007404,9.294658000000027,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD262,901,1.976726415094345,1.0704999999979918,0.0668949453051297,2.007962965382092,0.46550000000002,9.3125,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD306,1285,1.2570614723735658,0.6064989999995305,0.050027139030797405,1.7933176829258821,0.29750000000012733,9.318999000000076,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD313,1244,1.8437404003215394,1.10433200000125,0.050339326196337505,1.775487374161017,0.4286659999997937,9.188657000002422,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD314,949,1.8786443962065074,1.2293319999989762,0.05396585639208789,1.6624637318356017,0.39466600000014296,9.2853240000004,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD014,901,1.6351903584905256,0.7966660000001866,0.06642101359008559,1.9937371172617602,0.3473329999997077,10.056657000000996,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD104,551,2.21467962613427,1.4429999999993015,0.08197462594868578,1.9242222984843123,0.4804999999996653,10.40900000000056,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD139,908,1.4436613942731176,0.9036654999990787,0.050548500892487525,1.523179915758428,0.3308320000001004,10.479285000001255,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD178,360,3.7169325555556454,2.7188249999999243,0.14537839320147639,2.7583610705532218,0.3644979999953648,10.490619000000152,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD198,870,2.062282182758629,1.3667500000001382,0.062178462680279066,1.834001162081442,0.4099999999998545,10.156000000000859,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD268,943,1.9431631580063518,1.5113319999982195,0.04514623752348124,1.3863644344336632,0.4519999999999982,9.895324000000983,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD269,396,2.488997828282909,1.6039974999985134,0.10804362877371539,2.1500410657851616,0.3509940000003553,10.315124999997352,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD270,818,1.4394063594132052,0.8614964999997028,0.05343701568475266,1.5283360166695223,0.318159000000378,9.918455000000904,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD274,1080,1.4357812675925847,0.9379989999997633,0.04356813541594188,1.4317950333450669,0.35133300000006784,10.28665700000056,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD275,757,1.3801905535006544,0.8091690000001108,0.0554645398442093,1.5260309929219391,0.34699900000123307,9.854961000000003,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD292,1006,1.4253036600397726,0.914499999999407,0.045575853036406405,1.4455522578848852,0.4094999999997526,10.362500000001091,session_genotype,93
Shank3B,male,Deterministic,1,WT,ASD293,1017,1.8611243480826176,1.1265039999998407,0.05820548893145018,1.8561985033284856,0.40749999999934516,10.279000000000451,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD012,814,1.0761217530712492,0.6476659999998446,0.05166251663911906,1.4739670006979875,0.35733299999992596,11.259989000000132,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD013,767,0.8985658409387208,0.5270000000000437,0.05553756955199973,1.5380999289860993,0.33100000000013097,14.048999999999069,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD105,579,1.8660914058721998,0.7719990000005055,0.10965281042776266,2.6385118505125713,0.33133299999985866,14.29265200000009,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD128,820,1.0332128048780533,0.5410000000001673,0.05700894702563201,1.6324878050375988,0.29150000000004184,13.731499999999869,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD138,699,3.3398122703862394,1.945330999998987,0.12086809623721212,3.195584232173763,0.38817199999994045,14.488442000001669,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD141,941,3.620730327311477,2.239998000000014,0.10468464165085858,3.2112771010786534,0.4373330000000806,14.28398500000003,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD235,785,1.6961176726114975,0.977829000001293,0.0699789149091304,1.9606588427132268,0.4474979999995412,14.228447999999844,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD236,597,0.7091832864321572,0.434664000000339,0.05228091009389536,1.2774099793984866,0.3153260000000273,12.990947999999662,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD247,849,1.8811171872791252,1.0840000000007421,0.07499528024994563,2.185182820439273,0.345499999999447,14.475500000000466,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD260,640,1.798432042187453,0.911749999998392,0.09811859846063943,2.482226015672893,0.38449999999988904,14.455500000000029,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD262,731,1.7100830848153172,0.7179989999999634,0.09076658762280745,2.4540572887305414,0.016666999999870313,14.01465300000018,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD306,1216,1.3794720937500191,0.540499000000068,0.07161239552293465,2.497209561514695,0.22050000000035652,14.294498999999632,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD313,969,2.3845980227038424,1.3465009999999893,0.08230182531117419,2.561954165400884,0.4095000000015716,14.47149999999965,session_genotype,93
Shank3B,male,Deterministic,2,Het,ASD314,957,2.720382966562215,1.2449999999989814,0.09774043807321195,3.0236411701207873,0.3674999999998363,13.97950000000128,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD014,1144,1.3002155104894664,0.7560000000003129,0.04211356015037166,1.424409852931584,0.32150000000001455,8.608000000000175,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD104,538,2.0557843698884604,1.4277519999998276,0.07597367829549705,1.762196325338426,0.39899900000000343,8.617498999999953,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD139,930,1.3460862688172628,0.8466634999999769,0.044129224324714326,1.34576047227428,0.3084929999999986,8.475626999999804,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD178,641,1.5029573619344867,0.9268309999997655,0.058275407340556175,1.475415469470775,0.4135040000001027,8.343799999999646,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD198,750,1.1117699346666685,0.5841645000000426,0.04899471839535054,1.3417756231873397,0.3093380000000252,8.606792999999925,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD248,1004,1.5755914153386543,1.0506655000001501,0.044280251942306316,1.4030622491259679,0.32733299999995324,8.77665799999886,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD268,726,1.6732119793388163,1.0359154999987368,0.056376696736499546,1.5190355442685877,0.3491649999998572,8.67797100000098,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD269,785,2.02557252356678,1.3375000000014552,0.062337229583514106,1.7465552384153151,0.3004990000044927,8.760995000004186,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD270,808,1.6004613601485236,0.8154164999996283,0.05837648098937976,1.6593713672425356,0.3791719999999259,8.556305000000066,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD274,715,1.167319660139876,0.6616639999999734,0.050017724170621676,1.337448130887325,0.341164999999819,8.766798000000563,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD275,746,1.7800353498659567,0.7186695000000327,0.07393473352461415,2.0193794187154013,0.19050000000061118,8.73779900000045,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD292,813,1.294755338253375,0.7309999999997672,0.05226448492617607,1.4902253523137263,0.2620010000000548,8.50050100000044,session_genotype,93
Shank3B,male,Deterministic,2,WT,ASD293,940,1.300303190425517,0.8287499999999,0.041898820508585566,1.2845935117421492,0.3564999999999827,8.752500000000055,session_genotype,93
Shank3B,male,Deterministic,1,Het,ASD012,912,1.7088371710526684,1.146750000000793,0.054477619732723394,1.6451880376388008,0.4205000000001746,12.455999999999904,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD013,936,1.1387713279914584,0.7539974999995138,0.040955917693891904,1.2530101411095296,0.3664999999982683,12.42200099999991,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD105,446,2.7139628923765877,2.0113320000004933,0.10900803739665711,2.3021093563976622,0.4786659999999756,12.773319999999785,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD128,768,1.2853664726562293,0.8430010000001857,0.05520726088250267,1.5299484927232703,0.35050000000046566,13.056000000000495,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD138,758,1.8380922875985466,1.0926655000002938,0.07264829123401007,2.0001382097669973,0.1633329999895068,12.89598699999624,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD141,847,3.099753788665825,2.0274999999965075,0.0940840125530265,2.738151895186256,0.45949999999720603,12.956005000000005,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD235,997,1.80058053259779,1.2924890000012965,0.04961339958618501,1.5665583137065056,0.42817099999956554,12.969621000000188,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD236,758,1.2016694393139824,0.7176610000001347,0.05003930598471435,1.3776721542955555,0.3196649999999863,10.566952000000128,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD247,967,1.3055754912099418,0.693000000000211,0.04821096327530869,1.4991981788927609,0.3220000000001164,11.61850000000004,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD260,856,2.3207609240654206,1.3913314999999784,0.08045148122680122,2.3538074160470117,0.39266700000007404,12.857320000000982,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD262,948,2.436188291139249,1.1050000000000182,0.09151600450191878,2.8177419626068447,0.46550000000002,12.83849999999984,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD306,1324,1.547656338368605,0.6135004999996454,0.06700907932633145,2.438246691149863,0.29750000000012733,12.872999999999593,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD313,1275,2.0602442290195984,1.1219989999999598,0.062475565070179026,2.2308238824072766,0.4286659999997937,12.75865500000009,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD314,964,2.0132884242738385,1.25999949999823,0.06344693045637843,1.9699224646925577,0.39466600000014296,12.629321000000346,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD014,934,2.0088502248393554,0.8206654999994498,0.09075221551706983,2.773515991706871,0.3473329999997077,14.095985999999357,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD104,564,2.439297812056699,1.4822504999997363,0.10134636327869831,2.406842773696962,0.4804999999996653,13.78049800000008,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD139,920,1.579196695652165,0.9148299999997107,0.06331714559998286,1.9205041142301886,0.3308320000001004,13.32245200000034,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD178,392,4.416143663265438,3.018401499999527,0.17910969531854287,3.5461910438079465,0.3644979999953648,14.082282999999734,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD198,882,2.203429137188214,1.3734999999999218,0.07358776959981611,2.1854452576497763,0.4099999999998545,13.94549999999981,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD268,956,2.0817273734309456,1.5196649999998044,0.05879379510622575,1.817860029788094,0.4519999999999982,14.053318999998737,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD269,414,2.9084217512078196,1.7012400000021444,0.14197648124104922,2.888794036859371,0.3509940000003553,14.111110999999994,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD270,830,1.5988979674698804,0.8777439999998933,0.06988331518918112,2.0133187839284816,0.318159000000378,13.583446000000095,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD274,1086,1.4948953609576334,0.9416655000004539,0.049577331839774315,1.6337968814798522,0.35133300000006784,12.99798700000008,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD275,777,1.6547005302445235,0.8351689999999508,0.08142015316886186,2.2695639499176496,0.34699900000123307,13.980949999999211,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD292,1014,1.5089146765286119,0.9184999999997672,0.054010662284790324,1.7198813224777605,0.4094999999997526,13.207000000000335,session_genotype,95
Shank3B,male,Deterministic,1,WT,ASD293,1045,2.133614796172264,1.1634999999987485,0.07627996665579051,2.4658612718670736,0.40749999999934516,13.800499999999374,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD012,821,1.228256159561508,0.6506659999995463,0.07705176897226915,2.2077718538249416,0.35733299999992596,20.579313000000184,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD013,772,1.0033853626942981,0.5282499999993888,0.07251399367004431,2.014793191024817,0.33100000000013097,18.870499999999993,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD105,597,2.3401584757118945,0.7866659999999683,0.1538078256662145,3.758076343023476,0.33133299999985866,21.02197899999919,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD128,823,1.097484811664646,0.5415000000002692,0.06783299861358356,1.9459914752766228,0.29150000000004184,19.444499999999607,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD138,739,4.0830164898511265,2.126329999999143,0.1624872845415588,4.417144432124961,0.38817199999994045,20.88208399999712,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD141,980,4.1619386714286595,2.349330499999269,0.13215688695547304,4.137164960980705,0.4373330000000806,21.149313000000006,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD235,796,1.9038515213568177,0.9839094999997542,0.09319162891078883,2.6292594091189936,0.4474979999995412,20.244586000000254,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD236,598,0.739511170568558,0.43475100000011935,0.06036499537316847,1.4761679221920465,0.3153260000000273,18.84525799999983,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD247,866,2.189929550808286,1.1004999999991014,0.10486590543486661,3.0859810651130055,0.345499999999447,21.11750000000029,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD260,651,2.043876354838661,0.9204999999999472,0.12143275379793964,3.0983204830057716,0.38449999999988904,18.439499999999498,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD262,744,1.9778644892473058,0.7209995000000617,0.11596030984743143,3.1629755506760975,0.016666999999870313,19.63264700000036,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD306,1232,1.58507553733768,0.5417504999995799,0.08746517126380934,3.070015051908321,0.22050000000035652,20.63299999999981,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD313,996,2.791643067269106,1.3937500000029104,0.11168172954772564,3.524615933674511,0.4095000000015716,20.96849900000234,session_genotype,95
Shank3B,male,Deterministic,2,Het,ASD314,994,3.2752806830986323,1.2837500000005093,0.13041297692566564,4.111629759999132,0.3674999999998363,20.74949999999808,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD014,1161,1.4317649035313929,0.762000000000171,0.05236165806498455,1.7841423419110853,0.32150000000001455,12.77350000000024,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD104,552,2.297460132246361,1.4522500000002765,0.09797017085119084,2.3017778380828946,0.39899900000000343,13.02650000000017,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD139,945,1.4845482740741278,0.8548360000004323,0.056273900969642986,1.7299076779332525,0.3084929999999986,12.52128300000004,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD178,652,1.6508717561349766,0.9517399999997451,0.07267917521030169,1.8558111854471693,0.4135040000001027,12.968441999999868,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD198,756,1.1870670582010592,0.5889149999998153,0.05750959622241236,1.5812524672533081,0.3093380000000252,11.517786999999771,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD248,1022,1.7420752563600865,1.0596654999999942,0.05854940567705166,1.8717504184716922,0.32733299999995324,12.698653999999806,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD268,735,1.7848630312924942,1.0450009999985923,0.06692639755967207,1.814433762191868,0.3491649999998572,11.998784999999998,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD269,824,2.4501977354368014,1.4054994999989958,0.08954692781697461,2.5704803986651568,0.3004990000044927,12.877999999996973,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD270,840,1.9283503916666778,0.8486655000006067,0.08022463564104007,2.3251308388001792,0.3791719999999259,12.696954999999434,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD274,722,1.255471757617748,0.6641610000000355,0.05973915049572059,1.6051944198782135,0.341164999999819,11.83827999999994,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD275,780,2.164272753846154,0.7454994999999371,0.09612520788535342,2.6846309543365305,0.19050000000061118,13.017953999999918,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD292,822,1.3978109160583851,0.7357504999995399,0.06217925587206793,1.7827129902429515,0.2620010000000548,12.902495000000272,session_genotype,95
Shank3B,male,Deterministic,2,WT,ASD293,956,1.453557007322163,0.8359999999997854,0.056266362010465185,1.7397136948824197,0.3564999999999827,13.0,session_genotype,95
Shank3B,male,Deterministic,1,Het,ASD012,923,1.9708169014084846,1.1549999999988358,0.09881174654454271,3.001991278890377,0.4205000000001746,36.56750000000011,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD013,945,1.3223036582010652,0.7580010000001494,0.07649424570802148,2.3514983089479378,0.3664999999982683,37.1255000000001,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD105,467,3.6917464732333243,2.059331999999813,0.24385866461768957,5.269830316088014,0.4786659999999756,37.830629000000044,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD128,778,1.5195462082262003,0.8487500000001091,0.09572911838878824,2.6701389244065235,0.35050000000046566,32.70100000000002,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD138,776,2.32211882731922,1.1083319999961532,0.13710990405474824,3.8194399606439853,0.1633329999895068,33.24463400000241,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD141,910,4.30486974395599,2.210998499991547,0.18120313505169,5.466211146564917,0.45949999999720603,38.97850000001199,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD235,1019,2.228845179587825,1.3083340000011958,0.10871836162171458,3.4704835563117715,0.42817099999956554,38.972171999997954,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD236,771,1.4840722295719821,0.722990999999638,0.09378008511636203,2.6039810031905293,0.3196649999999863,24.787727999999788,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD247,980,1.5617301020408305,0.6987499999995634,0.0875199237307976,2.7398069838672456,0.3220000000001164,32.8744999999999,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD260,888,3.0175157556306305,1.4289989999997488,0.15074621444427766,4.4921360173441744,0.39266700000007404,37.05596299999888,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD262,1002,3.41860778443115,1.1620000000000346,0.16371565672365523,5.182318196422388,0.46550000000002,37.52150000000074,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD306,1363,2.0889225935436837,0.6205010000003313,0.11106116920308966,4.100248412521399,0.29750000000012733,35.64550099999997,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD313,1337,2.955810569184715,1.1653320000004896,0.1326687234124379,4.851033277541135,0.4286659999997937,38.254627999998775,session_genotype,98
Shank3B,male,Deterministic,1,Het,ASD314,1000,2.725887920999986,1.2989989999987301,0.13771186350970338,4.3548314951689235,0.39466600000014296,38.137294999999995,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD014,970,2.740019237113359,0.8476655000001756,0.1550896863397006,4.830240830919129,0.3473329999997077,39.599959999999555,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD104,590,3.230681277966046,1.5297534999999698,0.1849727001013024,4.492971274316381,0.4804999999996653,33.41200000000026,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD139,931,1.83712202148227,0.9205019999999422,0.10271768031994703,3.134151917606959,0.3308320000001004,37.66334300000017,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD178,451,6.8308261042129725,3.745818999999983,0.35327073454892827,7.502326010099899,0.3644979999953648,40.17000700000062,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD198,895,2.4884575407821257,1.393500000000131,0.10774619628045891,3.223394533337786,0.4099999999998545,28.05500000000029,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD268,992,2.8286605020161297,1.549331499996697,0.14168661933627055,4.462566225183635,0.4519999999999982,39.129961000006006,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD269,440,4.107876656818243,1.8139899999996487,0.2747021394446889,5.762200689217211,0.3509940000003553,35.50636400000076,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD270,841,1.8680770856123647,0.8946690000002491,0.11081561015805054,3.2136526945834634,0.318159000000378,40.82834299999922,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD274,1102,1.8366031107077931,0.9523325000004661,0.10238414769438876,3.3987836201228308,0.35133300000006784,38.42062799999985,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD275,799,2.2141214818523087,0.8520020000014483,0.14723254524248428,4.161761703952493,0.34699900000123307,37.74118199999987,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD292,1021,1.6602081116552534,0.9219999999995707,0.08166982559745599,2.6096033380179393,0.4094999999997526,38.18700000000081,session_genotype,98
Shank3B,male,Deterministic,1,WT,ASD293,1092,2.9907376163003874,1.202749500000209,0.14759808695732612,4.877441259371655,0.40749999999934516,38.41599999999926,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD012,833,1.835915710684271,0.6546659999999065,0.1964457446180019,5.669765883341942,0.35733299999992596,63.23527000000013,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD013,778,1.2400250642673494,0.5287499999999454,0.12723831993189624,3.5490140977422495,0.33100000000013097,54.96399999999994,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD105,618,3.3624421715210384,0.8079994999995961,0.2782553609885248,6.917318582937462,0.33133299999985866,65.17726800000037,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD128,831,1.517954873646214,0.5444999999999709,0.17251915168684429,4.973221767391827,0.29150000000004184,73.05600000000004,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD138,788,6.142078154822345,2.415072999999097,0.34573041655174835,9.70511527453887,0.38817199999994045,69.08239600000525,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD141,1048,6.184496342557346,2.5716640000000552,0.28787868828356783,9.319447293049368,0.4373330000000806,72.34659500000271,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD235,808,2.4190675049505286,0.9926624999998239,0.18837685505270788,5.354676305043614,0.4474979999995412,71.63071300000001,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD236,600,0.9550710949999963,0.4350014999998848,0.16375469788051625,4.011154527908829,0.3153260000000273,65.95806400000004,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD247,890,3.1146168438201927,1.1247500000008586,0.22243699210753115,6.6359333750033125,0.345499999999447,66.50799999999981,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD260,677,3.3452127134416094,0.9429999999997563,0.29388648276351453,7.646698126413855,0.38449999999988904,66.91199999999935,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD262,763,2.847970041939705,0.7273329999998168,0.24373011139206865,6.7324239448345935,0.016666999999870313,71.41126099999929,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD306,1269,2.6014689188337474,0.5465000000000373,0.196021663168245,6.982884854789585,0.22050000000035652,72.88500000000022,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD313,1031,3.870123647914687,1.4370009999984177,0.22035406463003376,7.075390245544434,0.4095000000015716,67.81000199999835,session_genotype,98
Shank3B,male,Deterministic,2,Het,ASD314,1041,4.813226704130668,1.3505000000004657,0.2669500309151298,8.61301771069919,0.3674999999998363,72.53699999999844,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD014,1182,1.7764095177664563,0.7672499999998763,0.09478778038980755,3.2588253948116925,0.32150000000001455,40.46450000000186,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD104,577,3.1394141837088267,1.5,0.19702153669285538,4.732619716003995,0.39899900000000343,37.50149400000009,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD139,969,1.9640866150671354,0.8706690000000208,0.1176037949092613,3.6608608751454548,0.3084929999999986,40.36017199999969,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD178,667,2.1140537961019548,0.9601569999995263,0.14287761638920282,3.690006347934265,0.4135040000001027,35.60551799999985,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD198,760,1.314342493421055,0.5909115000000611,0.08613923862922382,2.374694929466309,0.3093380000000252,30.634882999999945,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD248,1052,2.4124272709125574,1.080998999999963,0.14163108920457845,4.593740570776456,0.32733299999995324,40.51862600000095,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD268,757,2.42184691017171,1.0811629999998331,0.16149191650361644,4.443229320627095,0.3491649999998572,42.52165699999932,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD269,894,3.982200134228144,1.5594999999993888,0.2070496049889381,6.190748565392667,0.3004990000044927,41.98549999999523,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD270,874,2.690534556064084,0.9051600000011604,0.157942115721868,4.669320316378364,0.3791719999999259,39.385841999999684,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD274,739,1.7039871502029913,0.6716640000013285,0.12817591387639604,3.4844051084307712,0.341164999999819,36.695514,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD275,829,3.319812663449948,0.8574969999990572,0.19495552383821804,5.613229645400517,0.19050000000061118,41.016836000000694,session_genotype,98
Shank3B,male,Deterministic,2,WT,ASD292,838,1.740686260143188,0.7405004999999392,0.11018602735657632,3.1896904243884054,0.2620010000000548,41.75149999999985,session_genotype,98
