strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
SHANK3B,female,Deterministic,2,Het,ASD159,281,3.35765754448399,2.122657999999319,0.1891692138993252,3.1710538639272783,0.4019989999997051,17.01943200000005,session,93
SHANK3B,female,Deterministic,2,Het,ASD221,710,3.5950289647887006,2.069658000000345,0.13376990824772275,3.564409590710495,0.5135030000019469,17.921422999999777,session,93
SHANK3B,female,Deterministic,2,Het,ASD253,627,3.173405047846746,1.5839999999989232,0.14395520723172414,3.6046337898715404,0.43800000000010186,18.23500200000126,session,93
SHANK3B,female,Deterministic,2,Het,ASD254,637,1.7891839748822573,0.982665999999881,0.10179480329918408,2.569184680096851,0.3719999999993888,18.21664800000144,session,93
SHANK3B,female,Deterministic,2,Het,ASD287,1053,2.2645660037986683,1.0020000000004075,0.0909871240389518,2.9525286701649867,0.36999999999898137,17.833000999999058,session,93
SHANK3B,female,Deterministic,2,Het,ASD352,123,4.955108544715367,3.812489999999798,0.3399100828839085,3.7697851831206384,0.6063360000000557,17.454925000001822,session,93
SHANK3B,female,Deterministic,2,Het,ASD390,745,4.152546979865729,2.3505000000004657,0.14605602989634897,3.986553785221889,0.4904999999998836,18.4375,session,93
SHANK3B,female,Deterministic,2,WT,ASD106,714,3.050839298319284,1.6524930000005043,0.12622891358142022,3.372934831492775,0.4591649999999845,18.173921999999948,session,93
SHANK3B,female,Deterministic,2,WT,ASD158,444,3.728855495495598,1.9622504999997545,0.1886581489130053,3.975273869203111,0.5460069999971893,18.187998000001244,session,93
SHANK3B,female,Deterministic,2,WT,ASD207,776,2.605547557989694,1.1197449999995115,0.12389729978887329,3.451379395908217,0.3094989999990503,18.384259999999813,session,93
SHANK3B,female,Deterministic,2,WT,ASD220,957,3.070620179728328,1.6139919999986887,0.1097275670702952,3.3944679994417393,0.36232700000005025,18.271254000001136,session,93
SHANK3B,female,Deterministic,2,WT,ASD237,764,2.2133429240837796,1.2530000000001564,0.09317730404125876,2.575471923965671,0.4910000000002128,17.493999999998778,session,93
SHANK3B,female,Deterministic,2,WT,ASD238,658,1.9002393617021527,1.0597500000005766,0.09832614234286348,2.5222140901127146,0.38900000000001,17.953000000000088,session,93
SHANK3B,female,Deterministic,2,WT,ASD263,971,3.336478372811499,1.5100000000002183,0.12187366100804199,3.7976896607444828,0.3205000000002656,18.424000000000888,session,93
SHANK3B,female,Deterministic,2,WT,ASD265,889,2.3449898807649037,1.3065000000005966,0.09400539805160578,2.8028746338474555,0.3354999999999677,18.467499999999745,session,93
SHANK3B,female,Deterministic,2,WT,ASD277,829,2.968949354644159,0.9599999999991269,0.14148147464853333,4.07358556524493,0.3289999999997235,18.172500000000582,session,93
SHANK3B,female,Deterministic,2,WT,ASD307,999,2.4521911711711666,1.1929999999993015,0.09517517358599732,3.008198024309175,0.2510000000002037,18.1579999999999,session,93
SHANK3B,female,Deterministic,2,WT,ASD358,244,5.91619403278682,4.931894500005001,0.2789907759660432,4.357975235139471,0.47482599999784725,18.43126000000484,session,93
SHANK3B,female,Deterministic,1,Het,ASD015,97,4.901953907216486,3.015997000000425,0.4873765109936307,4.800101952711786,0.8419990000002144,23.3446440000007,session,95
SHANK3B,female,Deterministic,1,Het,ASD016,275,4.67569275636362,2.3900000000003274,0.3015177155903781,5.000105651291884,0.4920000000001892,22.40849999999955,session,95
SHANK3B,female,Deterministic,1,Het,ASD107,52,5.491453653846297,3.0889045000006945,0.6404416794978592,4.618290628747611,0.9016630000005534,20.674083999999993,session,95
SHANK3B,female,Deterministic,1,Het,ASD156,495,3.1228305454545238,1.2220049999996263,0.20032403752902245,4.456928472154892,0.48050100000000384,25.705003999999917,session,95
SHANK3B,female,Deterministic,1,Het,ASD159,538,3.3326534200742426,1.4316650000000664,0.18644464363321472,4.324551255917759,0.48466599999983373,26.50464000000011,session,95
SHANK3B,female,Deterministic,1,Het,ASD221,915,3.107253662295075,1.424661000000924,0.1291378190185178,3.906285616194291,0.5235029999985272,26.10972899999979,session,95
SHANK3B,female,Deterministic,1,Het,ASD253,664,3.2223260843373702,1.7656650000002116,0.1545419536710619,3.9822675770378897,0.5673329999990528,26.57864000000336,session,95
SHANK3B,female,Deterministic,1,Het,ASD254,399,3.326734807017452,2.2468299999964074,0.16050720612415031,3.2061289312649923,0.5656649999999672,23.805066000000807,session,95
SHANK3B,female,Deterministic,1,Het,ASD287,1187,2.3533377068239103,1.3779980000008436,0.08045488738040478,2.771901482435517,0.42533300000013696,26.359973999999056,session,95
SHANK3B,female,Deterministic,1,Het,ASD352,272,5.032228073529517,3.0887500000008004,0.29308136922127465,4.833621768799856,0.5019999999999527,25.86200000000099,session,95
SHANK3B,female,Deterministic,1,Het,ASD390,1048,3.6364852194656465,1.943500999999742,0.12786875989805865,4.1394733851354815,0.4114999999983411,26.381999999997788,session,95
SHANK3B,female,Deterministic,1,WT,ASD106,663,2.5675119773755886,1.2716559999998935,0.14275044897602696,3.6756508162139605,0.3994989999998779,23.88007700000003,session,95
SHANK3B,female,Deterministic,1,WT,ASD158,27,5.309237999999987,3.6976450000000796,0.9383299112326713,4.875705241549743,0.8299960000003921,17.86642800000004,session,95
SHANK3B,female,Deterministic,1,WT,ASD207,855,2.5248808725146734,1.2114949999995588,0.1232855622769467,3.6049170635926107,0.31933200000275974,25.61689100000001,session,95
SHANK3B,female,Deterministic,1,WT,ASD220,808,5.058667564356509,3.13398799999959,0.18349916558442883,5.216026319556554,0.3624989999952959,26.263395000001765,session,95
